customer_id,signup_date,last_active,country,subscription_tier,monthly_spend,support_tickets,churn,source
7c402bd4-f732-42fc-862b-07f05635ff59,2023-06-12,2024-11-06,Cocos (Keeling) Islands,Pro,112.76,6,0,synthetic_saas
b45bc052-8712-4903-b241-96d096a399cb,2023-05-26,2024-08-05,Latvia,Pro,56.62,10,0,synthetic_saas
0f387b79-1635-4011-86bc-80f3df809aff,2023-12-14,2025-01-03,Gambia,Pro,32.39,7,0,synthetic_saas
c3f4551b-0e09-462e-a434-47635822ca89,2023-04-18,2024-06-06,Guatemala,Free,84.39,10,0,synthetic_saas
3343131d-2e0d-4b03-b684-18c9c91be467,2023-04-27,2025-03-25,French Southern Territories,Enterprise,19.54,9,0,synthetic_saas
8d118369-7d50-4734-a54c-e078bb2cb7ba,2024-03-28,2024-08-02,Uruguay,Basic,170.64,1,1,synthetic_saas
33f165fc-e0bd-4c23-9450-1f3c18c6d6b6,2024-01-25,2024-05-07,Ghana,Enterprise,140.86,0,0,synthetic_saas
54b12bb8-9f82-48d0-84cd-916e19e0f79c,2023-09-29,2024-11-07,Lebanon,Free,103.45,8,0,synthetic_saas
f1472d36-727f-4abd-b512-9bf41c90b057,2023-08-29,2024-07-14,Belgium,Enterprise,74.98,3,1,synthetic_saas
433905b2-6044-45bf-985c-bb8bbf51bfbc,2024-03-27,2025-03-04,Holy See (Vatican City State),Pro,65.56,8,0,synthetic_saas
e6e43db6-33bb-4ae5-be3a-ca52a7505003,2023-12-27,2024-09-30,Afghanistan,Pro,149.73,0,0,synthetic_saas
590ad58c-14b8-40e4-b5c3-d3e5dc5a5d1b,2024-02-07,2024-10-11,Namibia,Pro,163.42,5,0,synthetic_saas
d27db26d-1ba7-4749-ab9b-dc2ac706738c,2023-07-21,2024-05-12,Malawi,Pro,173.23,5,1,synthetic_saas
e3a6db7d-7888-46d5-89e1-26f22c77f684,2023-09-21,2025-03-15,Lebanon,Pro,174.14,4,0,synthetic_saas
b4fb5ebc-8929-4489-ab1d-7bba70a5e771,2023-06-06,2024-08-10,Oman,Pro,140.74,0,0,synthetic_saas
5ab33211-0a5c-42e0-9799-67a148c675e2,2023-11-18,2024-06-11,Christmas Island,Basic,83.65,2,0,synthetic_saas
173574d9-5a23-470a-b4e1-53e43485df37,2023-12-17,2025-02-04,Costa Rica,Basic,147.61,6,0,synthetic_saas
d6d63a08-7cea-4fb3-8993-46afa1e4d8fe,2023-11-24,2024-07-21,Finland,Free,199.78,1,0,synthetic_saas
70657aee-8e17-4d67-807d-821fff33a47e,2023-12-07,2024-09-07,Ireland,Enterprise,133.84,6,1,synthetic_saas
5f3fc866-0be9-493f-b19f-ffde8b78a3d1,2023-06-24,2024-08-27,Bhutan,Basic,28.09,2,1,synthetic_saas
a27605e1-90cb-4a14-98b0-3697cf2cad59,2023-05-04,2024-04-13,Timor-Leste,Free,73.5,3,0,synthetic_saas
408e0334-a8a9-46b5-8505-2e727c79ac57,2023-10-15,2024-05-09,Kazakhstan,Basic,88.35,10,1,synthetic_saas
ca730ef7-056a-4512-887a-6b119ed3e180,2023-07-20,2024-06-12,Cyprus,Enterprise,113.17,0,0,synthetic_saas
99e80b2c-f27c-4c18-8ecd-8943353a628f,2023-11-01,2024-04-19,Swaziland,Pro,165.8,10,0,synthetic_saas
c0a37ff6-dd51-4e07-ace0-4c5452347ce4,2024-03-28,2025-01-13,Uganda,Enterprise,101.16,2,0,synthetic_saas
75143fc3-9329-4e62-8c19-6394fb591908,2023-04-20,2025-03-17,French Polynesia,Pro,120.07,7,0,synthetic_saas
83387ee2-1783-46d9-bf06-c2c6ed5abfe2,2023-10-30,2024-07-29,Tanzania,Enterprise,22.02,9,0,synthetic_saas
7adf1187-5724-4f9b-8d66-7b94354d1e83,2024-02-03,2025-03-25,Dominican Republic,Pro,11.56,9,0,synthetic_saas
b3f72b8a-e307-4ae2-9bc8-dcca79519044,2023-09-03,2025-03-15,Taiwan,Free,141.3,0,0,synthetic_saas
a52cf304-46bb-4db8-8a31-31f89558f78c,2024-02-12,2024-12-11,Faroe Islands,Enterprise,199.24,4,0,synthetic_saas
4b393a72-e322-47cd-b92b-c1c82a9c424a,2023-05-17,2024-07-15,Cook Islands,Pro,59.62,2,0,synthetic_saas
11bde4f9-7610-4826-935b-ab423b0e6bfb,2023-04-10,2024-09-23,Malaysia,Free,51.16,7,0,synthetic_saas
9b3cd49c-7dfe-40ae-a83d-3024a0104194,2023-12-05,2024-06-20,Estonia,Pro,81.29,5,0,synthetic_saas
aa495aab-4f82-4b9f-8270-514c0d3c3a57,2023-07-10,2024-04-16,Bolivia,Enterprise,196.86,2,0,synthetic_saas
94b55a20-e2a9-4f09-93df-135d338cf2bd,2023-11-26,2025-01-21,Pitcairn Islands,Basic,111.52,6,0,synthetic_saas
2e859b53-e8ab-4e96-8fa2-2574dfd447c2,2023-12-06,2024-08-19,Cook Islands,Pro,70.33,0,0,synthetic_saas
46ddb72f-3136-4640-8de4-3e1ac3113d80,2023-12-26,2024-11-14,Mayotte,Pro,194.39,1,0,synthetic_saas
224f3df9-36d8-4208-a2c5-5b0b67c95e96,2024-03-07,2024-12-11,Anguilla,Basic,15.22,3,0,synthetic_saas
5484f92d-b333-4947-b82c-04ee3a7950ad,2024-01-05,2024-05-28,Mauritania,Enterprise,135.8,1,1,synthetic_saas
f9d2f185-ca3f-4712-8057-80722ec4939b,2024-03-13,2024-11-30,Algeria,Enterprise,129.74,4,0,synthetic_saas
574c6260-b5ae-4dfe-a14c-3d45d48fb6dd,2023-05-16,2024-11-15,Rwanda,Free,172.72,0,1,synthetic_saas
caff561d-fcf6-4103-8ccf-6ccdcdfa23f7,2023-05-08,2025-01-31,Russian Federation,Basic,163.96,6,1,synthetic_saas
3a9cd402-9eea-4427-b5fb-e2f0f75b888a,2024-03-03,2025-01-07,Moldova,Enterprise,83.29,5,0,synthetic_saas
4003222e-4b7f-4508-b213-f52e158d4d6a,2023-07-30,2024-11-09,Anguilla,Pro,37.02,8,0,synthetic_saas
8f9e0308-53e9-4cca-99f7-95f6959ec6cc,2023-06-20,2024-05-13,Gibraltar,Basic,124.04,10,0,synthetic_saas
e7e5f7e7-2eab-457f-a673-dacee59e82a7,2023-05-17,2024-08-17,Seychelles,Basic,56.9,10,0,synthetic_saas
b1484d5c-05d9-4131-b2e5-56eb9be1e6d9,2023-08-13,2024-12-09,Czech Republic,Basic,154.52,3,0,synthetic_saas
ee995137-e03c-4843-a442-de888b1632a4,2023-09-30,2024-06-21,Malta,Basic,159.48,10,0,synthetic_saas
c4e77e73-4422-4595-b98f-600f130c5ee5,2024-02-23,2024-08-03,Ethiopia,Free,107.46,1,0,synthetic_saas
3602a5ec-d798-4326-b1db-0d3660090f79,2023-09-02,2024-10-28,South Africa,Basic,63.38,10,0,synthetic_saas
1890e0d7-5115-4b70-8327-d94638297e73,2023-10-26,2025-01-28,Ecuador,Enterprise,85.68,9,0,synthetic_saas
9131b9e3-4435-4e5c-9485-d4804cfadcac,2024-03-29,2025-01-09,Kenya,Pro,171.21,6,0,synthetic_saas
59cc07b9-2340-4452-8593-1cbb1bb80d1a,2024-03-12,2024-12-05,Svalbard & Jan Mayen Islands,Basic,140.84,1,1,synthetic_saas
1cb64665-7bf7-4be5-b69c-926b4fbcc8e2,2023-12-02,2024-07-25,Saint Pierre and Miquelon,Pro,193.45,6,0,synthetic_saas
f942e3b3-8cb5-4618-945a-b6903c6ff4be,2023-09-01,2024-07-03,Belarus,Enterprise,86.21,3,0,synthetic_saas
b6197943-64d9-42e9-9f1f-0f444fac8157,2024-02-28,2024-09-04,Russian Federation,Basic,127.28,3,0,synthetic_saas
3169015e-0c41-4e04-935c-ca4026562525,2023-04-15,2024-04-21,Bolivia,Basic,178.85,8,1,synthetic_saas
016fd62d-d93e-4e7e-999a-4e733143da0d,2023-04-10,2024-11-19,Bangladesh,Free,64.31,6,1,synthetic_saas
406a7fae-4e29-4524-a6be-79a18c245db8,2023-12-26,2025-04-05,Denmark,Pro,55.83,5,0,synthetic_saas
b46fc9a7-fbc8-42ee-8155-6c442c59fe63,2023-05-08,2024-05-15,Malta,Pro,66.46,1,0,synthetic_saas
6ed39727-fda3-417f-bef7-b5fed3897ff5,2023-06-21,2024-07-20,United States Minor Outlying Islands,Pro,52.49,2,1,synthetic_saas
f0728213-aea8-4d8a-ae7f-d482e06e5d06,2023-08-02,2024-04-18,Taiwan,Free,134.01,8,0,synthetic_saas
23133f06-55ef-468d-ba49-6b6da87e8840,2023-07-30,2024-04-06,North Macedonia,Basic,77.96,10,0,synthetic_saas
74de1449-457d-4e81-812a-07b844085cfe,2023-09-22,2024-07-02,Madagascar,Pro,147.27,9,0,synthetic_saas
a8122896-be70-4210-ba9e-a621d49ba32a,2024-03-12,2024-09-01,Burundi,Enterprise,18.43,7,0,synthetic_saas
ee35c77c-0603-4fe8-b8f5-4b38d6f232a6,2023-10-30,2024-10-05,Uruguay,Enterprise,3.85,9,0,synthetic_saas
fb1d4b46-45b7-41ae-b7e8-936421df0d73,2023-04-19,2024-09-13,Vanuatu,Basic,98.94,6,1,synthetic_saas
b271ed67-9cdd-45be-ad7d-0bed9a485f0b,2023-09-23,2024-04-22,Vietnam,Enterprise,9.83,8,0,synthetic_saas
e92ca4f8-ae85-4f88-b417-21745d93fb93,2023-10-08,2024-09-30,San Marino,Enterprise,31.07,0,0,synthetic_saas
0565063e-384e-45e7-ad8f-e3aa30b75ea3,2023-12-10,2024-09-13,Myanmar,Pro,165.1,5,0,synthetic_saas
d9b2369f-48e2-4939-9c08-1b602ef11ada,2023-07-14,2024-04-24,Equatorial Guinea,Free,39.97,1,0,synthetic_saas
150bc9bb-eb51-4fd2-af95-3f16c9faf8a1,2023-09-25,2025-02-15,Haiti,Basic,168.59,7,0,synthetic_saas
f20478ae-c6bd-45b3-998d-5d7161b66ee0,2023-05-17,2024-12-06,Mayotte,Pro,66.71,5,0,synthetic_saas
d2ac119b-d265-4cb8-a00e-8c83f60ac5bf,2023-05-09,2024-12-07,Kenya,Free,163.48,4,0,synthetic_saas
181e2cf0-d3f5-4bfa-b59a-ad7d13273fad,2023-10-13,2024-06-20,Saint Vincent and the Grenadines,Basic,143.73,3,1,synthetic_saas
e764d26d-05fb-4df1-bc65-32138cc3a7c9,2023-07-31,2024-06-09,Kazakhstan,Pro,166.57,4,0,synthetic_saas
3020eec2-74e9-4454-a9a4-1b613b957b3d,2023-12-23,2025-02-04,Lao People's Democratic Republic,Free,85.37,6,1,synthetic_saas
f440f92d-cdfa-4d8c-9a95-c7ae1ecafd35,2023-05-21,2025-02-06,Cambodia,Pro,126.27,0,0,synthetic_saas
3fbb699e-40f4-43a2-b5c1-f4adc3253c7a,2023-12-19,2025-02-01,Barbados,Enterprise,24.86,9,1,synthetic_saas
4274dca7-3da9-4787-b779-bd9f18d5cb1c,2023-07-16,2024-10-19,Suriname,Enterprise,173.26,0,0,synthetic_saas
3afe605b-7eb5-4e80-a6cc-f41e0a3f6f1f,2023-05-07,2024-10-23,Lebanon,Pro,87.05,3,0,synthetic_saas
9a383103-2131-4600-b536-3c23a68a788b,2024-03-11,2025-03-16,Switzerland,Enterprise,80.55,8,0,synthetic_saas
63985d41-84ee-4621-bd53-86c260f71292,2023-07-14,2024-08-22,Malta,Pro,7.5,5,0,synthetic_saas
242fdfb3-335e-4314-842b-984542e09da8,2023-05-11,2024-09-17,Reunion,Free,57.89,1,0,synthetic_saas
2be437d7-c5ab-4c57-b1a1-ff6774029d8e,2023-11-08,2024-04-12,Greenland,Pro,132.57,6,0,synthetic_saas
0c1a4664-a032-46fa-8878-55d760ef4624,2023-11-30,2025-02-05,Singapore,Enterprise,190.44,9,0,synthetic_saas
980961b8-837e-4882-a4bb-8cade30cc893,2024-03-16,2024-09-14,Bangladesh,Pro,143.46,5,0,synthetic_saas
098ff63b-0e1e-4239-ad99-356b2f972e4b,2024-03-06,2024-12-03,El Salvador,Enterprise,177.89,5,0,synthetic_saas
f4e2fa94-a53d-4998-b292-2385829d2f1a,2023-07-19,2024-08-18,Congo,Basic,122.22,9,1,synthetic_saas
c02973a2-0e5f-4295-b02f-f1b95ae4a9fb,2023-12-15,2024-06-14,San Marino,Enterprise,192.54,9,0,synthetic_saas
efbecfa0-5695-441a-abf7-a4e59f8c822b,2023-08-11,2025-01-11,Italy,Enterprise,162.88,9,0,synthetic_saas
bb30d4fd-819d-4d89-aaa3-7c1006d2a60e,2023-10-16,2024-09-23,Barbados,Free,122.12,10,0,synthetic_saas
5224e53a-ece3-4180-a3fb-124c31d5913f,2023-09-15,2024-10-24,Kuwait,Enterprise,193.3,7,0,synthetic_saas
9e418f70-f73d-4fe3-9725-0b5142a414ed,2023-08-15,2024-06-11,Chile,Basic,101.19,7,1,synthetic_saas
b2fbb6be-be94-4c8d-a9db-ad7278574a00,2023-07-24,2024-05-23,Thailand,Basic,16.68,3,0,synthetic_saas
ccb8fa15-c2e0-436f-87e9-f3c3519bb351,2023-07-11,2024-08-27,Palestinian Territory,Enterprise,133.0,1,0,synthetic_saas
4189df88-18e2-4c3a-861b-00c1586c0944,2023-11-09,2024-04-16,Saint Kitts and Nevis,Basic,20.24,3,0,synthetic_saas
9dde471e-84b4-4fa7-8190-98929feba97e,2023-04-20,2024-11-06,Thailand,Enterprise,160.39,6,1,synthetic_saas
11317ab7-0dd8-48ce-b9f7-aaa75f875f8e,2023-07-06,2024-04-20,Wallis and Futuna,Enterprise,5.65,8,0,synthetic_saas
4c09ce4f-9513-440a-8a2b-ced4b9426277,2023-12-11,2024-11-12,Micronesia,Basic,54.55,8,0,synthetic_saas
432e1cd5-96ee-452e-8679-f0463b154e99,2023-05-15,2024-10-12,Bahrain,Pro,59.19,8,0,synthetic_saas
736bca97-d602-4e45-907b-1adb6761cc07,2023-04-21,2024-09-22,Armenia,Pro,155.64,4,0,synthetic_saas
83a0a51e-e4b2-4bd1-ab10-84b7affdc1b7,2023-05-24,2025-02-11,Greece,Free,119.66,2,0,synthetic_saas
89e3d6b8-1af7-410c-910d-1539f8970ce9,2023-04-15,2024-08-05,Reunion,Basic,7.67,5,1,synthetic_saas
278babc7-2a5c-460e-8fd0-58bfc8b69b25,2023-12-12,2024-11-14,Madagascar,Pro,22.31,1,0,synthetic_saas
4dbe198e-191f-4791-946f-768e40c0e649,2024-03-21,2025-02-08,Costa Rica,Basic,172.62,4,0,synthetic_saas
ec4e2d01-bb16-48fa-b08a-130f294c1d33,2024-03-06,2024-08-11,Niue,Free,119.41,1,0,synthetic_saas
34b516f4-8286-400b-aa5a-1812deda85f9,2024-02-04,2024-10-01,Paraguay,Basic,5.95,2,0,synthetic_saas
8554a3a2-4142-42ce-9d04-41cc532bc0ce,2024-03-10,2025-01-30,Timor-Leste,Pro,155.1,3,0,synthetic_saas
19ec6724-7558-40d2-a2ee-ff70c69ca281,2024-01-13,2024-10-09,Singapore,Free,38.46,5,0,synthetic_saas
74e7f021-db63-4258-bdb2-3135e4f1290d,2024-01-06,2024-05-06,Armenia,Enterprise,121.76,0,0,synthetic_saas
c1710484-ed7b-42c9-9880-3820b7370162,2023-07-06,2024-04-22,Andorra,Free,157.62,0,0,synthetic_saas
4459af8c-c562-4794-a8f3-d14042fa708a,2023-07-09,2024-09-19,Guadeloupe,Enterprise,74.35,2,0,synthetic_saas
e1b40efb-6657-4630-b2a4-402f6e40f9bb,2023-12-01,2024-04-17,Norway,Pro,113.61,9,0,synthetic_saas
44a22e15-a681-4181-b320-9b1f8e13768b,2023-05-21,2025-02-10,Cyprus,Free,111.5,7,1,synthetic_saas
669d03f1-4b31-46e7-8802-e611e86bd556,2024-01-02,2024-07-27,Denmark,Enterprise,37.07,4,0,synthetic_saas
2e4e196a-f2cd-422f-806a-7e56c3a40f2d,2023-06-05,2024-04-13,Guernsey,Enterprise,102.2,7,1,synthetic_saas
e85af781-9879-4c5a-8b25-461413db9235,2024-01-04,2024-10-27,Romania,Enterprise,136.07,10,0,synthetic_saas
f0109ae3-cdef-4116-8f98-9506d5d84532,2023-12-02,2025-02-04,Marshall Islands,Pro,31.92,5,1,synthetic_saas
e5c7e1cc-2ed2-4d7b-91e3-acb0538edd6a,2023-05-07,2025-02-19,Cayman Islands,Pro,42.89,0,1,synthetic_saas
41a4b660-c5a5-410e-9b97-7a3abe67e85c,2023-10-22,2024-11-04,Armenia,Pro,6.87,9,0,synthetic_saas
a47fc02f-428d-4981-ba09-9255e829709c,2024-02-19,2024-12-07,Honduras,Basic,142.5,5,0,synthetic_saas
4305763b-b75b-4584-bc13-8a4571653535,2023-08-10,2024-10-13,Thailand,Pro,112.96,0,0,synthetic_saas
2a006c52-7884-4cca-8657-4369d13e56ee,2024-03-27,2024-06-19,Marshall Islands,Free,156.95,10,0,synthetic_saas
12fc2e59-d916-4139-a561-cd503d8520d1,2023-06-05,2024-04-20,New Zealand,Free,164.66,9,0,synthetic_saas
57d103d2-e9c6-4c2b-942a-aedc7a28dcda,2023-06-29,2024-11-07,Paraguay,Free,19.84,9,0,synthetic_saas
973b2f6b-23ae-45dc-9358-b15163f83260,2023-05-05,2024-05-07,Philippines,Enterprise,33.38,9,0,synthetic_saas
fbaddb7a-ca1d-4367-bd3f-c299a3e31744,2023-04-18,2024-10-06,Czech Republic,Enterprise,140.21,7,1,synthetic_saas
13fcde91-91bf-4a4b-9f7c-2e1d49dde026,2023-05-21,2025-02-16,Finland,Enterprise,65.76,2,0,synthetic_saas
77f357f6-fb7f-471d-a580-62a36e0f00df,2023-05-21,2024-05-14,Turks and Caicos Islands,Pro,23.34,6,0,synthetic_saas
ea8cb080-c83a-4a15-9bbc-bb866dc8f387,2023-10-08,2024-12-01,Montenegro,Enterprise,178.22,6,0,synthetic_saas
8708fab5-e964-4b5c-ac6e-a0000e972f5a,2023-07-09,2024-10-31,British Virgin Islands,Basic,74.27,4,1,synthetic_saas
872ea85e-4134-4def-9e2c-0ff4a83e88ca,2023-04-11,2024-10-14,Thailand,Basic,11.86,4,0,synthetic_saas
3d209d56-c880-4622-beb7-966a008ee94d,2023-12-25,2024-12-13,Burundi,Pro,100.72,2,0,synthetic_saas
bec3c545-41ea-4dcc-b3ef-7c1ffca9ae5b,2023-06-08,2024-06-24,Samoa,Free,21.38,2,0,synthetic_saas
cfd5fdf5-d091-42dc-8bcd-9d449fb78382,2023-05-17,2024-06-03,Puerto Rico,Pro,126.4,10,0,synthetic_saas
b3885c01-7041-4e5d-8cf5-bb4bfd56bf2b,2024-02-17,2024-05-11,Madagascar,Enterprise,70.21,6,0,synthetic_saas
9f2de7d7-833e-44ae-906f-de5711a8d6db,2023-09-13,2024-12-27,Guernsey,Pro,153.8,2,0,synthetic_saas
5fbc1239-ba8b-4f97-8d82-d026b6097073,2023-08-05,2024-07-28,Moldova,Enterprise,9.22,8,0,synthetic_saas
12b4f035-c04c-474d-b1c2-aa8731344882,2023-11-07,2024-05-18,Serbia,Free,73.58,7,0,synthetic_saas
f5bd1631-236c-4a80-8ec5-52444445c52d,2024-01-26,2024-08-04,Eritrea,Enterprise,35.35,7,0,synthetic_saas
e71149c6-b909-4f00-87ab-126ec4e47154,2024-01-05,2024-05-14,Samoa,Enterprise,38.49,8,0,synthetic_saas
9a2bd256-0eba-4e6a-aedb-0a7cbe57d992,2024-01-04,2024-08-20,Kyrgyz Republic,Basic,156.88,1,0,synthetic_saas
e6f1f8db-6636-4ee9-8657-402a325f99be,2023-08-04,2024-12-11,Solomon Islands,Pro,173.12,5,1,synthetic_saas
f4f44475-f89b-48eb-a6fc-eb430b1669b5,2023-05-05,2025-02-05,Western Sahara,Free,119.08,6,0,synthetic_saas
5588c48a-80bd-4f6e-af7f-622bffef153b,2023-05-30,2024-11-03,Korea,Basic,94.38,6,1,synthetic_saas
7da52d0e-a794-467f-9c03-f325c95de943,2023-10-01,2024-08-28,Iran,Pro,161.55,1,0,synthetic_saas
8a931ea3-d79a-4524-af0e-36896ec47e2e,2023-10-02,2024-07-10,Brunei Darussalam,Pro,114.01,5,0,synthetic_saas
fc3f0d8c-7cb2-4ded-8c94-fa2bbc44d3c3,2023-05-11,2024-11-26,Belgium,Pro,23.04,9,0,synthetic_saas
849581b2-95f0-4d5a-aa47-cf8e66ba3bdc,2023-06-05,2025-04-03,Gambia,Basic,56.22,10,0,synthetic_saas
f2068438-6e72-40fb-8670-9d520b17b78a,2023-07-31,2024-06-03,Gabon,Basic,89.94,0,0,synthetic_saas
55545a96-ce11-4518-9851-2fe133fd73e0,2024-03-16,2024-07-22,Spain,Free,156.35,3,0,synthetic_saas
1a6a9c6d-c10d-4298-bfbb-a76a2bc21d0b,2023-05-24,2024-10-05,Kyrgyz Republic,Pro,1.92,10,1,synthetic_saas
81069a5d-7af3-49e3-a832-fa40b80b6bb1,2023-10-01,2024-08-27,Seychelles,Enterprise,78.81,2,1,synthetic_saas
a84e3b2b-259c-4cd6-8527-0710dce0c32c,2024-01-12,2024-10-13,Palestinian Territory,Enterprise,28.54,9,0,synthetic_saas
273b3880-0d55-49a1-8495-dabb6e0dc4d9,2024-02-10,2024-08-08,Barbados,Free,198.1,7,0,synthetic_saas
61234345-7240-4629-865e-05afb775a856,2023-12-28,2025-03-11,Pitcairn Islands,Free,195.38,7,1,synthetic_saas
ccc45445-8fcf-4627-bced-da2e17fe5aad,2023-10-25,2024-07-23,Papua New Guinea,Pro,130.44,3,1,synthetic_saas
772be555-70e7-40b6-bc5f-642086028d70,2023-10-27,2024-04-22,Swaziland,Basic,115.79,10,0,synthetic_saas
984b250a-aec0-4e4b-90fc-4e42a4bc8ab7,2023-06-29,2025-01-08,Mayotte,Basic,156.16,10,1,synthetic_saas
562fc22b-a860-42d8-bfd5-c98f54930c2c,2023-04-21,2024-12-22,Burkina Faso,Basic,76.71,7,0,synthetic_saas
f60f7bd7-cc85-4742-9bca-f21c52f754f0,2024-03-27,2024-11-03,Iraq,Enterprise,85.92,7,0,synthetic_saas
f19bb13e-69f8-4024-a70c-603e692f4104,2023-07-11,2024-08-26,Swaziland,Basic,45.27,4,0,synthetic_saas
f25440a0-a0d0-42e6-84da-230ca0adb132,2023-08-16,2024-07-05,France,Enterprise,142.4,7,0,synthetic_saas
90761b1e-5e78-480b-9dec-bee8f6c0dfa7,2024-01-13,2024-11-26,Gabon,Basic,142.89,7,0,synthetic_saas
ebe277d6-157e-492b-9706-e5d76e54b135,2023-08-29,2024-09-07,Saint Lucia,Pro,191.89,5,0,synthetic_saas
376684ef-c493-4565-b97b-27c8b4a57b7f,2023-12-06,2024-09-08,Pitcairn Islands,Pro,102.88,1,0,synthetic_saas
3ac31580-2ca6-4676-a478-29f44e39e1e8,2023-09-19,2024-11-09,Fiji,Enterprise,109.87,1,0,synthetic_saas
7c19a784-bd27-4fd1-b722-9607136bf914,2023-05-23,2025-03-03,Thailand,Basic,166.06,7,0,synthetic_saas
665cb99c-c4a1-4b97-b726-da55ce2c3e3d,2023-11-29,2024-12-11,Tokelau,Pro,134.76,9,0,synthetic_saas
f4a1780f-9b52-4ecb-9879-aafc85d4c1a6,2023-05-20,2024-10-22,Saint Pierre and Miquelon,Free,53.98,3,0,synthetic_saas
e08edd8b-bfff-47e4-bfa3-8705a73d8c66,2023-05-12,2024-06-19,Chile,Pro,182.5,5,0,synthetic_saas
c5eb6bd8-e776-4646-8e0e-a221f2a2302a,2024-04-03,2024-08-24,Reunion,Basic,57.24,5,0,synthetic_saas
5951b98e-80a4-4b2b-af79-4f20172c31a3,2023-08-06,2024-06-16,Anguilla,Pro,187.44,7,0,synthetic_saas
d512e51b-a7a2-44d5-a1af-33daf3f133ec,2023-11-03,2024-10-12,Cook Islands,Free,24.4,5,0,synthetic_saas
f5067ce6-b781-42b8-bdc9-eceb1b57c92b,2024-02-06,2024-10-27,Bahamas,Free,135.45,3,0,synthetic_saas
53fa5e87-6345-44b8-ae69-6cc7f3400cc4,2024-01-29,2024-06-15,Trinidad and Tobago,Pro,48.0,6,0,synthetic_saas
b0753734-84f7-4d76-8f79-2e23b4250d60,2024-01-02,2024-11-25,Australia,Free,174.46,0,1,synthetic_saas
d648d7a2-5d0a-4d85-a33b-931132e1818b,2023-10-13,2024-05-02,Christmas Island,Enterprise,17.17,4,0,synthetic_saas
74510a29-e626-4590-86af-eed3a0b5141e,2023-12-29,2025-02-04,Chad,Enterprise,28.19,3,0,synthetic_saas
acd1efac-55c7-47e4-9bd0-13e7164e3c1e,2023-09-16,2024-06-20,Switzerland,Free,63.43,7,0,synthetic_saas
20adbc16-bb46-408f-afbb-06db0732453b,2023-08-08,2024-12-19,Aruba,Basic,145.36,4,0,synthetic_saas
ebdd0460-1c46-4ed1-9509-fb080d31f3ca,2024-03-14,2024-05-25,Bhutan,Pro,22.06,3,1,synthetic_saas
b49934cf-4a68-423a-8397-5a377b5dcef7,2023-06-09,2024-11-16,Palau,Enterprise,125.73,10,0,synthetic_saas
936a2345-7ceb-433e-b200-f5095a83d176,2023-08-02,2024-11-25,Slovenia,Pro,39.25,5,0,synthetic_saas
5ac130bf-1e75-4992-8f2d-d8f6a3f96f10,2024-01-29,2024-05-27,Jersey,Free,85.58,2,0,synthetic_saas
da38f16b-c9e8-4615-8b70-8c7cacdbc948,2023-11-22,2024-04-07,Tuvalu,Pro,29.44,8,1,synthetic_saas
0d45201f-1b61-45e1-a613-d09c4b2a040c,2023-07-24,2025-03-24,Azerbaijan,Enterprise,178.17,2,0,synthetic_saas
e1aecb4f-0092-4ed3-82ba-3f508ea53300,2024-02-07,2024-07-10,Montserrat,Basic,120.11,6,0,synthetic_saas
c0d89d1f-0c6b-4feb-95d5-3c80ee4893ac,2023-04-17,2024-05-12,United States Minor Outlying Islands,Basic,152.16,9,0,synthetic_saas
a9fffe93-368d-4ced-9a80-a2e2b8af6e35,2024-03-25,2024-11-18,Azerbaijan,Basic,164.38,7,0,synthetic_saas
5be2480d-6520-4877-9683-3c5f716899cb,2023-08-15,2024-09-25,Armenia,Enterprise,115.45,5,0,synthetic_saas
855d1ea8-847a-4041-bfb7-59f54f924996,2023-04-07,2024-10-07,Macao,Free,31.45,9,0,synthetic_saas
0abd3b8d-2b3c-4fbe-9874-d49ee590ce69,2023-10-04,2024-06-07,Madagascar,Enterprise,189.75,0,0,synthetic_saas
c59f5c02-219e-451f-97e6-002478061f3b,2023-05-12,2024-10-24,Dominican Republic,Free,185.75,1,0,synthetic_saas
fff38eb8-2771-4e65-b0ae-1ab25be87ee6,2024-03-09,2024-08-22,Oman,Enterprise,117.29,0,0,synthetic_saas
ef3d455c-970a-4896-9d65-319b79093154,2023-11-19,2024-04-11,Nepal,Pro,22.91,4,0,synthetic_saas
e5f32250-28fd-40c6-a1f1-85d648a812a7,2023-07-18,2024-10-11,Ireland,Enterprise,175.89,5,0,synthetic_saas
fb8f3064-4483-4cf6-9a01-b280d513005e,2024-02-15,2025-01-05,Tunisia,Basic,164.53,0,0,synthetic_saas
16969549-5b54-45a9-bf1d-1e23e3a466db,2024-03-22,2024-08-21,Russian Federation,Free,116.78,5,0,synthetic_saas
cd6a3c79-3c62-4d43-8e01-287a9bd4892b,2024-03-06,2024-07-15,Cayman Islands,Enterprise,181.02,6,0,synthetic_saas
6aca5218-6099-412a-9509-34a908066667,2023-07-12,2025-03-02,Lesotho,Pro,55.72,0,0,synthetic_saas
5b02c604-b749-42ae-a722-51cb15772169,2024-03-19,2025-03-19,Isle of Man,Enterprise,170.48,10,0,synthetic_saas
d7f4d700-988e-4bee-92bf-20eee4d0e426,2024-01-15,2024-11-29,Bhutan,Basic,8.43,7,0,synthetic_saas
c5f67a64-8d64-4614-891c-ac6f9e8fa148,2023-12-12,2024-08-04,Albania,Enterprise,108.68,8,1,synthetic_saas
